#gene_id,gene_name,Length
ENSG00000060566.12,CREB3L3,19454
ENSG00000077463.13,SIRT6,8496
ENSG00000089847.11,ANKRD24,41461
ENSG00000105246.5,EBI3,8034
ENSG00000280247.1,AC005578.3,1020
ENSG00000105248.14,CCDC94,22012
ENSG00000105251.9,SHD,12124
ENSG00000167664.7,TMIGD2,10200
ENSG00000105255.9,FSD1,19244
ENSG00000178078.10,STAP2,18744
ENSG00000269425.1,AC007292.7,3915
ENSG00000008382.14,MPND,16560
ENSG00000269807.1,AC007292.4,6814
ENSG00000267938.1,EIF1P6,1282
ENSG00000269318.1,AC007292.3,1812
ENSG00000141985.8,SH3GL1,40178
ENSG00000267980.1,AC007292.6,852
ENSG00000276751.1,AC011498.1,110
ENSG00000167670.14,CHAF1A,42357
ENSG00000267255.1,CTB-50L17.5,1246
ENSG00000167671.10,UBXN6,12824
ENSG00000266437.1,MIR4746,71
ENSG00000267030.1,CTB-50L17.7,914
ENSG00000280239.1,CTB-50L17.8,2027
ENSG00000267769.1,CTB-50L17.9,1273
ENSG00000267011.4,CTB-50L17.16,13532
ENSG00000167674.13,HDGFRP2,29925
ENSG00000167676.3,PLIN4,15513
ENSG00000214456.7,PLIN5,12694
ENSG00000267385.1,CTB-50L17.14,11641
ENSG00000171236.9,LRG1,4066
ENSG00000167680.14,SEMA6B,17216
ENSG00000267408.1,CTB-50L17.2,1114
ENSG00000185361.7,TNFAIP8L1,16051
ENSG00000074842.6,MYDGF,28997
ENSG00000280849.1,AC005339.1,113
ENSG00000268565.1,AC005339.2,561
ENSG00000142002.15,DPP9,49450
ENSG00000205790.1,DPP9-AS1,6667
ENSG00000266209.1,AC005783.1,89
ENSG00000176840.10,MIR7-3HG,3394
ENSG00000207630.1,MIR7-3,110
ENSG00000268536.1,AC005523.3,6088
ENSG00000141965.4,FEM1A,9593
ENSG00000269604.1,AC005523.2,3815
ENSG00000127666.9,TICAM1,15773
ENSG00000267484.1,CTC-518P12.6,576
ENSG00000105355.7,PLIN3,29428
ENSG00000264899.1,AC027319.2,87
ENSG00000221535.1,AC027319.1,96
ENSG00000205784.2,ARRDC5,12431
ENSG00000276043.3,UHRF1,59075
ENSG00000273632.1,AC027319.3,111
ENSG00000263409.1,MIR4747,54
ENSG00000127663.13,KDM4B,184483
ENSG00000105426.13,PTPRS,182309
ENSG00000267550.1,CTC-482H14.5,346
ENSG00000239524.2,RPL32P34,400
ENSG00000274447.1,LLNLR-304G9.1,450
ENSG00000105428.5,ZNRF4,1426
ENSG00000223573.5,TINCR,9868
ENSG00000233270.1,SNRPEP4,279
ENSG00000130254.10,SAFB2,37048
ENSG00000160633.11,SAFB,45444
ENSG00000130255.11,RPL36,16930
ENSG00000174917.7,C19orf70,2476
ENSG00000167733.12,HSD11B1L,7920
ENSG00000196365.10,LONP1,28739
ENSG00000174898.14,CATSPERD,58058
ENSG00000212123.3,PRR22,1806
ENSG00000267157.1,CTB-54O9.9,1615
ENSG00000141994.14,DUS3L,6407
ENSG00000263995.1,AC011499.1,100
ENSG00000171119.2,NRTN,4523
ENSG00000156413.12,FUT6,9122
ENSG00000171124.11,FUT3,8587
ENSG00000267709.1,AC024592.9,10773
ENSG00000130383.7,FUT5,4715
ENSG00000267740.4,AC024592.12,37617
ENSG00000174886.11,NDUFA11,12731
ENSG00000266941.1,AC104532.3,1617
ENSG00000267314.1,AC104532.2,9867
ENSG00000187650.3,VMAC,5996
ENSG00000267571.1,AC104532.4,2322
ENSG00000105519.11,CAPS,4502
ENSG00000031823.13,RANBP3,62004
ENSG00000266983.1,CTC-232P5.1,41961
ENSG00000087903.11,RFX2,206409
ENSG00000267262.1,CTC-232P5.3,9167
ENSG00000267589.1,CTC-232P5.4,705
ENSG00000267299.1,CTB-66B24.1,16476
ENSG00000130377.12,ACSBG2,57848
ENSG00000267415.1,CTC-503J8.2,187
ENSG00000130382.8,MLLT1,69570
ENSG00000267563.1,CTC-503J8.4,643
ENSG00000280394.1,CTC-503J8.8,402
ENSG00000167769.4,ACER1,27488
ENSG00000269802.1,CTB-180A7.3,18389
ENSG00000125656.7,CLPP,7457
ENSG00000125652.6,ALKBH7,2819
ENSG00000125650.4,PSPN,3911
ENSG00000125651.12,GTF2F1,14413
ENSG00000269444.1,CTB-180A7.6,3639
ENSG00000274390.1,MIR6885,66
ENSG00000273758.1,MIR6790,63
ENSG00000214347.6,CTB-180A7.8,18596
ENSG00000088247.14,KHSRP,11447
ENSG00000266722.1,MIR3940,102
ENSG00000181240.12,SLC25A41,7743
ENSG00000125648.13,SLC25A23,29125
ENSG00000130545.14,CRB3,3445
ENSG00000205744.8,DENND1C,15351
ENSG00000275234.1,CTD-2396E7.11,688
ENSG00000104833.9,TUBB4A,8530
ENSG00000268191.1,CTD-2396E7.10,706
ENSG00000268203.1,CTD-2396E7.9,486
ENSG00000125657.4,TNFSF9,4930
ENSG00000268742.1,CTD-2396E7.7,2137
ENSG00000269546.1,CLIC4P2,1726
ENSG00000199223.1,Y_RNA,102
ENSG00000125726.9,CD70,20921
ENSG00000268785.1,RPL7P50,727
ENSG00000125735.9,TNFSF14,9336
ENSG00000125730.15,C3,52859
ENSG00000276980.1,CTD-3128G10.7,1357
ENSG00000125734.12,GPR108,7690
ENSG00000277714.1,MIR6791,67
ENSG00000125733.16,TRIP10,13602
ENSG00000269680.1,CTD-3128G10.6,3175
ENSG00000125731.11,SH2D3A,15429
ENSG00000141968.6,VAV1,84653
ENSG00000174837.13,EMR1,52894
ENSG00000280091.1,CTC-312O10.3,1839
ENSG00000269385.1,CTC-312O10.2,388
ENSG00000276568.1,Metazoa_SRP,285
ENSG00000268758.4,EMR4P,38347
ENSG00000268845.1,RP11-1137G4.3,1694
ENSG00000269761.1,RP11-1137G4.4,1063
ENSG00000196589.5,CTB-25J19.1,2462
ENSG00000237247.5,MBD3L5,2435
ENSG00000205718.7,MBD3L4,2432
ENSG00000230522.4,MBD3L2,2415
ENSG00000182315.7,MBD3L3,2432
ENSG00000130544.10,ZNF557,18525
ENSG00000171105.12,INSR,181780
ENSG00000266483.1,AC010311.1,76
ENSG00000263264.1,CTB-133G6.1,34443
ENSG00000268861.4,CTD-2207O23.3,91514
ENSG00000267852.1,CTB-133G6.2,4518
ENSG00000104880.16,ARHGEF18,77365
ENSG00000104883.6,PEX11G,20575
ENSG00000198723.9,C19orf45,15475
ENSG00000267952.1,CTD-2207O23.12,12571
ENSG00000198816.5,ZNF358,5735
ENSG00000269371.1,CTD-2207O23.11,545
ENSG00000090674.14,MCOLN1,11384
ENSG00000268614.1,CTD-2207O23.10,6465
ENSG00000032444.14,PNPLA6,27761
ENSG00000076826.8,CAMSAP3,22403
ENSG00000273657.1,MIR6792,67
ENSG00000076924.10,XAB2,10041
ENSG00000229833.8,PET100,2220
ENSG00000268400.4,CTD-3214H19.4,13253
ENSG00000174788.8,PCP2,2138
ENSG00000268204.1,CTD-3214H19.6,3225
ENSG00000076944.13,STXBP2,10993
ENSG00000269228.1,CTD-3214H19.12,760
ENSG00000104918.6,RETN,1411
ENSG00000183019.6,MCEMP1,3199
ENSG00000269711.1,CTD-3214H19.16,4354
ENSG00000181029.8,TRAPPC5,6861
ENSG00000104921.13,FCER2,13389
ENSG00000182566.11,CLEC4G,4950
ENSG00000090659.16,CD209,7571
ENSG00000242636.1,RPL21P129,478
ENSG00000104938.15,CLEC4M,6457
ENSG00000268297.1,CLEC4GP1,3073
ENSG00000269763.1,EXOSC3P2,811
ENSG00000142459.7,EVI5L,34744
ENSG00000183248.10,PRR36,5661
ENSG00000268120.1,CTD-3193O13.11,736
ENSG00000269153.1,LYPLA2P2,676
ENSG00000199900.1,RNA5SP463,120
ENSG00000171017.9,LRRC8E,13517
ENSG00000214248.2,CTD-3193O13.12,4739
ENSG00000076984.16,MAP2K7,10636
ENSG00000268149.1,CTD-3193O13.13,871
ENSG00000260001.5,TGFBR3L,2953
ENSG00000260500.1,CTD-3193O13.1,506
ENSG00000104976.10,SNAPC2,2935
ENSG00000178531.5,CTXN1,1682
ENSG00000269139.2,CTD-3193O13.8,810
ENSG00000104980.6,TIMM44,17203
ENSG00000066044.12,ELAVL1,486463
ENSG00000269813.1,CTD-3193O13.14,890
ENSG00000267939.1,CTD-2325M2.1,7297
ENSG00000131142.12,CCL25,9884
ENSG00000142449.11,FBN3,84445
ENSG00000269651.1,CTD-3020H12.3,2296
ENSG00000090661.10,CERS4,55686
ENSG00000271717.1,CTD-3020H12.4,17496
ENSG00000167775.9,CD320,6230
ENSG00000167774.2,NDUFA7,13097
ENSG00000267855.4,NDUFA7,12629
ENSG00000233927.4,RPS28,2183
ENSG00000186994.10,KANK3,20679
ENSG00000265364.1,AC010323.1,87
ENSG00000268884.1,CTD-2550O8.7,1171
ENSG00000167772.10,ANGPTL4,11085
ENSG00000269386.4,RAB11B-AS1,16313
ENSG00000265390.1,MIR4999,91
ENSG00000185236.10,RAB11B,14454
ENSG00000099785.9,MARCH2,25748
ENSG00000268931.1,RP11-886P16.6,4473
ENSG00000279827.1,RP11-886P16.10,1028
ENSG00000099783.10,HNRNPM,44348
ENSG00000133246.10,PRAM1,13057
ENSG00000133250.12,ZNF414,4487
ENSG00000142347.15,MYO1F,56788
ENSG00000268618.1,AC092316.1,634
ENSG00000279396.1,AC130469.1,1092
ENSG00000142303.12,ADAMTS10,30494
ENSG00000267986.1,AC130469.2,1556
ENSG00000268480.1,CTD-2586B10.1,7979
ENSG00000261866.1,AC092566.1,225
ENSG00000279426.1,AC093230.2,601
ENSG00000181786.4,ACTL9,1426
ENSG00000269244.1,RPL23AP78,470
ENSG00000181733.2,OR2Z1,1056
ENSG00000268922.1,CTD-2557P19.4,197
ENSG00000167785.7,ZNF558,26159
ENSG00000269300.1,CTD-2529P6.3,2610
ENSG00000170948.3,MBD3L1,10943
ENSG00000269400.1,CTD-2529P6.4,477
ENSG00000181143.14,MUC16,132499
ENSG00000267332.1,BOLA3P2,641
ENSG00000267154.1,OR1M4P,287
ENSG00000170929.5,OR1M1,1035
ENSG00000170923.2,OR7G2,1038
ENSG00000161807.3,OR7G1,936
ENSG00000275787.1,OR7G15P,333
ENSG00000170920.2,OR7G3,939
ENSG00000130803.13,ZNF317,23045
ENSG00000267418.1,TCEB1P29,680
ENSG00000188000.3,OR7D2,3224
ENSG00000267775.1,OR7E16P,885
ENSG00000187847.3,OR7E25P,910
ENSG00000174667.3,OR7D4,1022
ENSG00000188314.3,OR7D1P,933
ENSG00000237521.2,OR7E24,1550
ENSG00000180926.6,OR7E18P,702
ENSG00000225980.3,OR7E19P,844
ENSG00000226480.1,OR7H1P,922
ENSG00000267510.1,CTC-325H20.4,2968
ENSG00000196110.6,ZNF699,15564
ENSG00000188321.12,ZNF559,27391
ENSG00000270011.5,ZNF559-ZNF177,58444
ENSG00000266912.1,CTC-325H20.2,1115
ENSG00000270614.1,CTC-325H20.7,598
ENSG00000188629.10,ZNF177,19598
ENSG00000174652.16,ZNF266,22981
ENSG00000198028.3,ZNF560,32101
ENSG00000267273.1,CTC-543D15.3,11402
ENSG00000260112.1,CTC-543D15.1,1192
ENSG00000130818.9,ZNF426,15404
ENSG00000278611.1,CTC-543D15.8,1002
ENSG00000197961.10,ZNF121,24181
ENSG00000171469.9,ZNF561,16720
ENSG00000279471.1,AC008759.1,1345
ENSG00000267106.4,ZNF561-AS1,24606
ENSG00000171466.8,ZNF562,33279
ENSG00000239830.1,RPS4XP22,780
ENSG00000224689.6,ZNF812,10894
ENSG00000277587.1,CTD-3116E22.8,508
ENSG00000267490.1,CTD-3116E22.6,1079
ENSG00000267612.1,CTD-3116E22.7,1091
ENSG00000196605.6,ZNF846,41188
ENSG00000267370.1,CTD-2623N2.3,712
ENSG00000267741.1,UBE2L4,464
ENSG00000265379.1,AC008752.1,87
ENSG00000266950.1,CTD-2623N2.5,8681
ENSG00000127452.7,FBXL12,17550
ENSG00000200237.1,SNORA70,141
ENSG00000267119.1,RPL10P15,315
ENSG00000198258.9,UBL5,2224
ENSG00000267289.1,CTD-2623N2.11,935
ENSG00000127445.12,PIN1,14426
ENSG00000105088.7,OLFM2,82835
ENSG00000080573.6,COL5A3,50911
ENSG00000267650.1,CTD-2553C6.1,1167
ENSG00000080511.3,RDH8,9031
ENSG00000167798.15,C3P1,36333
ENSG00000266204.1,MIR5589,60
ENSG00000130813.16,C19orf66,7131
ENSG00000267387.1,CTD-2240E14.4,1346
ENSG00000130812.9,ANGPTL6,10459
ENSG00000243207.5,PPAN-P2RY11,8558
ENSG00000130810.18,PPAN,5346
ENSG00000209645.1,SNORD105,85
ENSG00000238531.1,SNORD105B,79
ENSG00000244165.1,P2RY11,3835
ENSG00000130811.9,EIF3G,4904
ENSG00000257110.2,AC020931.1,92
ENSG00000130816.13,DNMT1,97942
ENSG00000267534.2,S1PR2,9838
ENSG00000264266.1,MIR4322,73
ENSG00000105364.12,MRPL4,8145
ENSG00000266978.1,CTD-2369P2.5,32841
ENSG00000267105.1,CTD-2369P2.4,937
ENSG00000090339.7,ICAM1,15781
ENSG00000267607.1,CTD-2369P2.8,3219
ENSG00000105371.8,ICAM4,1556
ENSG00000105376.4,ICAM5,6798
ENSG00000220201.6,ZGLP1,5078
ENSG00000167807.14,CTD-2369P2.10,10583
ENSG00000267673.5,FDX1L,5971
ENSG00000267303.1,CTD-2369P2.12,5208
ENSG00000161847.12,RAVER1,17429
ENSG00000274425.1,AC114271.2,2813
ENSG00000076662.8,ICAM3,6048
ENSG00000105397.12,TYK2,30148
ENSG00000105401.5,CDC37,28988
ENSG00000221566.1,MIR1181,81
ENSG00000065989.14,PDE4A,52859
ENSG00000079999.12,KEAP1,17622
ENSG00000267197.1,CTC-429L19.3,662
ENSG00000180739.13,S1PR5,5190
ENSG00000130734.8,ATG4D,9524
ENSG00000238364.1,RNU7-140P,60
ENSG00000221410.1,MIR1238,83
ENSG00000129347.18,KRI1,12960
ENSG00000129355.6,CDKN2D,2598
ENSG00000129354.10,AP1M2,14645
ENSG00000271010.1,CTC-539A10.7,965
ENSG00000129353.13,SLC44A2,42103
ENSG00000267100.1,ILF3-AS1,1983
ENSG00000129351.16,ILF3,38157
ENSG00000213339.7,QTRT1,12008
ENSG00000079805.15,DNM2,115410
ENSG00000207972.1,MIR638,100
ENSG00000265879.1,MIR4748,82
ENSG00000207752.1,MIR199A1,71
ENSG00000275640.1,MIR6793,63
ENSG00000099203.5,TMED1,3881
ENSG00000214212.7,C19orf38,33216
ENSG00000267544.1,AC007229.3,412
ENSG00000142453.10,CARM1,51558
ENSG00000130733.9,YIPF2,6497
ENSG00000142444.6,C19orf52,4803
ENSG00000127616.16,SMARCA4,104395
ENSG00000266936.1,CTC-215O4.4,5095
ENSG00000276757.1,Metazoa_SRP,299
ENSG00000278643.1,uc_338,186
ENSG00000130164.10,LDLR,44455
ENSG00000273892.1,MIR6886,61
ENSG00000161888.10,SPC24,24289
ENSG00000197256.9,KANK2,33525
ENSG00000130158.12,DOCK6,63187
ENSG00000267082.1,CTC-510F12.2,12541
ENSG00000279807.1,CTC-510F12.3,508
ENSG00000273733.1,CTC-510F12.7,491
ENSG00000130173.12,C19orf80,4494
ENSG00000130167.12,TSPAN16,30858
ENSG00000267174.4,CTC-510F12.4,23665
ENSG00000105514.6,RAB3D,24225
ENSG00000267576.1,CTC-510F12.6,2040
ENSG00000105518.12,TMEM205,3743
ENSG00000183401.10,CCDC159,10261
ENSG00000105520.9,LPPR2,10313
ENSG00000267277.1,CTD-2342J14.6,6813
ENSG00000173928.2,SWSAP1,2267
ENSG00000187266.12,EPOR,7138
ENSG00000205517.11,RGL3,35002
ENSG00000202357.1,Y_RNA,109
ENSG00000198003.10,CCDC151,15179
ENSG00000130175.8,PRKCSH,15681
ENSG00000196361.8,ELAVL3,29721
ENSG00000267477.1,CTC-398G3.6,39459
ENSG00000161914.8,ZNF653,22497
ENSG00000274713.1,MIR7974,79
ENSG00000130159.12,ECSIT,23259
ENSG00000244080.3,RN7SL833P,284
ENSG00000213304.3,CTC-398G3.1,531
ENSG00000213303.3,CTC-398G3.2,396
ENSG00000130176.6,CNN1,11607
ENSG00000130165.9,ELOF1,8090
ENSG00000198551.8,ZNF627,59762
ENSG00000102575.9,ACP5,4349
ENSG00000249840.2,GAPDHP76,1890
ENSG00000197332.8,ZNF833P,46794
ENSG00000267500.1,CTD-2006C1.6,4514
ENSG00000214223.4,HNRNPA1P10,962
ENSG00000267343.1,CTC-499B15.4,3645
ENSG00000197933.11,ZNF823,17745
ENSG00000266922.1,CTC-499B15.6,4823
ENSG00000220949.2,CTC-499B15.1,3401
ENSG00000197044.9,ZNF441,17079
ENSG00000267646.1,CTC-499B15.7,2515
ENSG00000177599.11,ZNF491,11956
ENSG00000171295.11,ZNF440,20918
ENSG00000267089.1,CTC-499B15.8,1199
ENSG00000171291.7,ZNF439,35025
ENSG00000278897.1,AC020951.1,2271
ENSG00000198429.8,ZNF69,26546
ENSG00000196757.6,ZNF700,25706
ENSG00000267179.1,CTD-2006C1.13,54216
ENSG00000267274.1,CTD-2006C1.12,13423
ENSG00000197054.10,ZNF763,15345
ENSG00000219665.7,CTD-2006C1.2,58659
ENSG00000252060.1,RNA5SP464,108
ENSG00000197647.10,ZNF433,21010
ENSG00000257355.1,CTD-2006C1.10,35080
ENSG00000212497.1,RNA5SP465,109
ENSG00000257446.3,ZNF878,9135
ENSG00000223547.8,ZNF844,16867
ENSG00000252546.1,RNA5SP466,108
ENSG00000199444.1,Y_RNA,102
ENSG00000214189.7,ZNF788,44973
ENSG00000132010.14,ZNF20,47565
ENSG00000237273.1,RSL24D1P8,492
ENSG00000212576.1,RNA5SP467,118
ENSG00000213297.7,ZNF625-ZNF20,24615
ENSG00000242615.1,CTC-359D24.3,1517
ENSG00000257591.4,ZNF625,14640
ENSG00000196646.10,ZNF136,26818
ENSG00000234773.5,CTD-2666L21.1,42753
ENSG00000197857.12,ZNF44,70202
ENSG00000213293.4,CTD-2666L21.3,412
ENSG00000234750.1,CTD-2666L21.2,849
ENSG00000188868.12,ZNF563,16244
ENSG00000198342.8,ZNF442,19957
ENSG00000231361.1,CTD-3105H18.5,123
ENSG00000268744.1,CTD-3105H18.14,22086
ENSG00000248406.1,CTD-3105H18.4,3942
ENSG00000196466.9,ZNF799,11256
ENSG00000268870.1,CTD-3105H18.16,49134
ENSG00000180855.14,ZNF443,11406
ENSG00000269755.1,CTD-3105H18.18,51714
ENSG00000234848.1,CTD-3105H18.7,9771
ENSG00000242852.5,ZNF709,52671
ENSG00000196826.7,ZNF709,89916
ENSG00000236483.1,CTD-3105H18.8,1432
ENSG00000232579.1,CTD-3105H18.10,226
ENSG00000230321.1,CTD-3105H18.9,1072
ENSG00000234003.1,CTD-3105H18.11,1782
ENSG00000235686.1,PPIAP20,135
ENSG00000249709.6,ZNF564,26173
ENSG00000269693.1,CTD-2192J16.20,55256
ENSG00000269560.1,CTD-2192J16.21,3206
ENSG00000230310.1,CTD-2192J16.11,1048
ENSG00000213290.4,PGK1P2,1535
ENSG00000188033.8,ZNF490,62138
ENSG00000173875.12,ZNF791,22923
ENSG00000178464.6,CTD-2192J16.15,645
ENSG00000269242.1,CTD-2192J16.22,4567
ENSG00000104774.11,MAN2B1,20232
ENSG00000269590.1,CTD-2192J16.24,4570
ENSG00000123154.10,WDR83,9033
ENSG00000105583.8,WDR83OS,3286
ENSG00000095059.14,DHPS,6186
ENSG00000268945.1,CTD-2192J16.26,4587
ENSG00000132004.11,FBXW9,8591
ENSG00000267791.1,CTD-2659N19.2,317
ENSG00000105576.14,TNPO2,24818
ENSG00000209702.1,SNORD41,70
ENSG00000267004.1,CTD-2659N19.4,370
ENSG00000123144.9,C19orf43,4136
ENSG00000198356.10,ASNA1,11185
ENSG00000039987.5,BEST2,6757
ENSG00000095066.10,HOOK2,109738
ENSG00000281408.1,AC018761.1,132
ENSG00000280783.1,Metazoa_SRP,288
ENSG00000267212.1,CTD-2659N19.9,563
ENSG00000263800.1,MIR5684,65
ENSG00000171223.5,JUNB,1820
ENSG00000167815.10,PRDX2,5040
ENSG00000267062.1,CTD-2659N19.10,5027
ENSG00000104889.4,RNASEH2A,7059
ENSG00000132026.12,RTBDN,9951
ENSG00000267424.1,CTD-2265O21.3,7273
ENSG00000105613.8,MAST1,41001
ENSG00000276181.1,MIR6794,68
ENSG00000265759.1,AC020934.1,70
ENSG00000105612.7,DNASE2,6258
ENSG00000267735.1,CTD-2265O21.7,3120
ENSG00000105610.4,KLF1,2759
ENSG00000105607.11,GCDH,23182
ENSG00000240616.1,AD000092.3,748
ENSG00000161860.7,SYCE2,20491
ENSG00000266721.1,MIR5695,85
ENSG00000179115.9,FARSA,11559
ENSG00000266975.1,FARSA-AS1,2775
ENSG00000179218.12,CALR,5912
ENSG00000274417.1,MIR6515,57
ENSG00000267458.1,CTC-425F1.4,370
ENSG00000179262.8,RAD23A,7788
ENSG00000179271.2,GADD45GIP1,4118
ENSG00000280662.1,AC092069.1,93
ENSG00000179284.5,DAND5,9604
ENSG00000008441.15,NFIX,103189
ENSG00000267417.1,CTC-239J10.1,850
ENSG00000267610.2,AC007787.2,1583
ENSG00000279044.1,AC007787.3,599
ENSG00000104903.4,LYL1,4129
ENSG00000104907.11,TRMT1,12666
ENSG00000160877.5,NACC1,23039
ENSG00000266897.1,AC005546.2,840
ENSG00000267512.1,CTC-250I14.3,1531
ENSG00000104915.13,STX10,6326
ENSG00000160888.6,IER2,4494
ENSG00000267598.1,CTC-250I14.6,1123
ENSG00000213253.5,CTC-250I14.1,830
ENSG00000141837.17,CACNA1A,417549
ENSG00000252177.1,AC005513.1,85
ENSG00000104957.12,CCDC130,31537
ENSG00000037757.12,MRI1,9751
ENSG00000267633.1,CTB-5E10.3,2001
ENSG00000104979.7,C19orf53,4295
ENSG00000280221.1,AC008686.1,10089
ENSG00000132003.8,ZSWIM4,36771
ENSG00000267582.1,CTD-3252C9.2,360
ENSG00000266770.2,RN7SL619P,258
ENSG00000267519.3,CTD-3252C9.4,1774
ENSG00000276797.1,MIR24-2,73
ENSG00000207808.1,MIR27A,78
ENSG00000207980.1,MIR23A,73
ENSG00000187556.7,NANOS3,18695
ENSG00000207613.1,MIR181C,110
ENSG00000207585.1,MIR181D,137
ENSG00000132016.10,C19orf57,24105
ENSG00000132024.16,CC2D1A,24679
ENSG00000132000.10,PODNL1,22206
ENSG00000132017.9,DCAF15,8958
ENSG00000132005.7,RFX1,45502
ENSG00000275091.1,CTB-55O6.13,352
ENSG00000171136.6,RLN3,2895
ENSG00000267670.1,CTB-55O6.4,703
ENSG00000104998.3,IL27RA,21469
ENSG00000187867.7,PALM3,5795
ENSG00000228887.3,EEF1DP1,896
ENSG00000141854.6,CTB-55O6.8,2527
ENSG00000277805.1,MIR1199,119
ENSG00000188032.8,C19orf67,4257
ENSG00000141858.10,SAMD1,3197
ENSG00000072062.12,PRKACA,26397
ENSG00000267783.1,CTB-55O6.10,432
ENSG00000105011.7,ASF1B,17448
ENSG00000267169.1,CTB-55O6.12,34089
ENSG00000072071.15,LPHN1,58445
ENSG00000281044.1,AC022098.2,145
ENSG00000280483.1,AC022098.1,116
ENSG00000240803.3,RN7SL231P,272
ENSG00000280955.1,AC011509.1,81
ENSG00000267723.1,CTD-2189E23.1,39017
ENSG00000267406.1,CTD-2189E23.2,1571
ENSG00000266913.1,CTC-548K16.2,64739
ENSG00000267147.2,CTC-548K16.1,10174
ENSG00000123146.18,CD97,28225
ENSG00000267379.1,CTC-548K16.5,6007
ENSG00000123136.13,DDX39A,10565
ENSG00000123143.11,PKN1,38815
ENSG00000267474.1,CTC-548K16.6,966
ENSG00000160951.3,PTGER1,2897
ENSG00000123159.14,GIPC1,18390
ENSG00000224543.4,SNRPGP15,222
ENSG00000132002.6,DNAJB1,15001
ENSG00000099797.10,TECR,48896
ENSG00000207707.1,MIR639,98
ENSG00000099795.5,NDUFB7,5985
ENSG00000187912.10,CLEC17A,28074
ENSG00000243488.3,RN7SL337P,301
ENSG00000243066.3,RN7SL842P,300
ENSG00000131355.13,EMR3,70911
ENSG00000269378.1,ITGB1P1,609
ENSG00000275432.1,CTD-3093B17.2,203
ENSG00000160961.10,ZNF333,43946
ENSG00000127507.16,EMR2,46149
ENSG00000256210.3,AC005255.3,216
ENSG00000188269.7,OR7A5,42887
ENSG00000127530.2,OR7C1,1066
ENSG00000127515.1,OR7A10,930
ENSG00000269552.1,AC005255.5,913
ENSG00000172148.2,AC005255.6,930
ENSG00000185385.3,OR7A17,1027
ENSG00000269678.1,OR7A18P,277
ENSG00000268834.1,OR7A1P,910
ENSG00000269787.2,OR7A3P,907
ENSG00000198367.3,OR7A11P,953
ENSG00000176923.4,OR7A15P,967
ENSG00000127529.7,OR7C2,960
ENSG00000105143.11,SLC1A6,72957
ENSG00000160994.3,CCDC105,12526
ENSG00000105141.5,CASP14,8910
ENSG00000223201.1,AC004699.1,145
ENSG00000094661.2,OR1I1,1242
ENSG00000105137.11,SYDE1,7586
ENSG00000105135.14,ILVBL,10802
ENSG00000268564.1,AC003956.1,2015
ENSG00000267961.1,OR10B1P,907
ENSG00000252661.1,RNU6-782P,104
ENSG00000074181.7,NOTCH3,41944
ENSG00000275711.1,MIR6795,68
ENSG00000269635.1,AC004257.1,1283
ENSG00000105131.6,EPHX3,6517
ENSG00000141867.16,BRD4,97027
ENSG00000270802.2,AC005776.1,290
ENSG00000273218.1,LLNLR-246C6.1,2350
ENSG00000105127.7,AKAP8,26414
ENSG00000268189.2,AC005785.2,2119
ENSG00000011243.16,AKAP8L,39094
ENSG00000279203.1,AC005785.5,631
ENSG00000279716.1,AC006128.2,1661
ENSG00000011451.16,WIZ,29972
ENSG00000269782.1,MIR1470,61
ENSG00000105122.11,RASAL3,12948
ENSG00000161031.11,PGLYRP2,30312
ENSG00000171954.11,CYP4F22,43825
ENSG00000269765.2,CTB-187L3.1,1495
ENSG00000269516.5,CYP4F23P,20636
ENSG00000267135.2,AD000091.3,287
ENSG00000225067.4,RPL23AP2,466
ENSG00000266951.2,AD000091.2,1307
ENSG00000186526.11,CYP4F8,15421
ENSG00000186529.13,CYP4F3,47209
ENSG00000267241.2,CYP4F10P,5721
ENSG00000186204.13,CYP4F12,24418
ENSG00000171942.4,OR10H2,1041
ENSG00000171936.1,OR10H3,951
ENSG00000267594.5,CYP4F24P,19669
ENSG00000268673.3,LLNLR-249E10.1,10454
ENSG00000172519.8,OR10H5,1132
ENSG00000186723.3,OR10H1,1124
ENSG00000267235.2,ZNF861P,2002
ENSG00000267308.1,AC004510.3,8809
ENSG00000214049.6,UCA1,7360
ENSG00000273782.1,UCA1,75
ENSG00000267453.5,AC004791.2,12912
ENSG00000273330.1,CYP4F36P,186
ENSG00000186115.11,CYP4F2,20098
ENSG00000267218.2,AC005336.5,939
ENSG00000279717.1,LLNLF-158E9.1,2679
ENSG00000267056.2,AC005336.4,1243
ENSG00000171903.15,CYP4F11,22501
ENSG00000176231.1,OR10H4,951
ENSG00000267392.3,CYP4F9P,19186
ENSG00000205396.10,LINC00661,12176
ENSG00000280412.1,AC114273.3,572
ENSG00000167459.15,LINC00905,10810
ENSG00000267609.2,SNX33P1,1762
ENSG00000277766.1,LLNLF-136C3.1,1447
ENSG00000267450.1,OR1AB1P,761
ENSG00000267517.1,CTD-2231E14.4,576
ENSG00000167460.13,TPM4,35985
ENSG00000279198.1,CTD-2231E14.2,3103
ENSG00000267373.1,CTD-2231E14.5,494
ENSG00000167461.10,RAB8A,22606
ENSG00000269243.1,CTD-2231E14.8,16232
ENSG00000196684.11,HSH2D,24548
ENSG00000141977.8,CIB3,12158
ENSG00000105058.10,FAM32A,6667
ENSG00000267033.1,CTD-2562J15.4,3183
ENSG00000275901.1,Metazoa_SRP,254
